sample_in_window,time_seconds_in_window,absolute_time_seconds_in_recording,prob_Fpz,prob_Fp1,prob_Fp2,prob_AF3,prob_AF4,prob_AF7,prob_AF8,prob_Fz,prob_F1,prob_F2,prob_F3,prob_F4,prob_F5,prob_F6,prob_F7,prob_F8,prob_FCz,prob_FC1,prob_FC2,prob_FC3,prob_FC4,prob_FC5,prob_FC6,prob_FT7,prob_FT8,prob_Cz,prob_C1,prob_C2,prob_C3,prob_C4,prob_C5,prob_C6,prob_T7,prob_T8,prob_CP1,prob_CP2,prob_CP3,prob_CP4,prob_CP5,prob_CP6,prob_TP7,prob_TP8,prob_Pz,prob_P3,prob_P4,prob_P5,prob_P6,prob_P7,prob_P8,prob_POz,prob_PO3,prob_PO4,prob_PO5,prob_PO6,prob_PO7,prob_PO8,prob_Oz,prob_O1,prob_O2
1084,4.336,310.336,0.0071631614,0.9758857,0.97310895,0.004641238,0.00067020673,0.0028118507,0.0016202775,0.9521245,0.00012848426,0.00010771368,0.92507124,0.9320019,0.00018834275,0.0010636871,0.97663146,0.97456914,3.6870173e-05,0.00022509096,0.00058771577,0.00018047538,0.00015323081,6.0732782e-05,0.0015685271,0.0006257852,0.009779627,0.19013701,0.0049976637,0.0015396153,0.5112427,0.67888343,0.0051566744,0.0021831724,0.92773134,0.93303543,0.0042043896,0.00602948,0.002278591,0.0017206167,0.0006593525,0.0007363973,0.001780093,0.0048988024,0.00021376094,0.0021145842,0.0031762454,0.00061473966,0.0008312557,0.025321336,0.037117865,0.00109739,0.0009477626,0.0026436222,0.001259699,0.0007234466,0.002127302,0.0029592952,0.0013303738,0.0054468927,0.004277644
1085,4.34,310.34,0.0068397243,0.9747979,0.9720724,0.005047097,0.00070016977,0.0027725154,0.0015858135,0.9517415,0.00013497371,0.000107378226,0.92418224,0.9310538,0.00019251548,0.00095197,0.9766519,0.9752805,3.5419256e-05,0.00021865508,0.00057654746,0.00018633073,0.00015072786,5.6949717e-05,0.00153532,0.0005797667,0.007939643,0.18512884,0.0042550717,0.0012953158,0.51213926,0.6831907,0.0043739476,0.0015672157,0.9290937,0.9344679,0.0040001925,0.005996748,0.0022274558,0.0016911823,0.00061326585,0.00071989547,0.0016994752,0.004339023,0.00021909062,0.0022082964,0.0034921847,0.00066521525,0.00080146897,0.025201391,0.039254937,0.0010994299,0.00084901985,0.0024297233,0.0011943744,0.0006863343,0.0020999468,0.002791066,0.0012521776,0.0055562053,0.0041129617
1086,4.344,310.344,0.006928775,0.97426176,0.97203785,0.005414126,0.00076693855,0.0029245634,0.0016466257,0.9513713,0.00013552517,0.000110703615,0.92496395,0.93116647,0.00019026795,0.0008361803,0.97652686,0.97569907,3.2865373e-05,0.0002090321,0.0005641228,0.0001904729,0.00014564938,5.6625227e-05,0.0014894776,0.0005083016,0.006715577,0.18761964,0.0038079894,0.0011155588,0.5106997,0.6928584,0.003955548,0.0013945205,0.9279226,0.93405896,0.0040642563,0.005768576,0.0021839796,0.001649637,0.0006008441,0.0007141621,0.0015912903,0.0037787992,0.00023135377,0.0022557578,0.0035525006,0.0006914934,0.0007691398,0.023336185,0.036222894,0.0010085568,0.0007792224,0.0022497207,0.0011505154,0.0006496552,0.0019991884,0.0027841122,0.0012020809,0.0056091477,0.0041497163
1087,4.348,310.348,0.006599093,0.97458255,0.9720427,0.0059292507,0.0007881059,0.0030547585,0.0017943565,0.9505309,0.00016169806,0.00011960131,0.9286928,0.932965,0.0002036754,0.0007577113,0.9766703,0.97600603,3.1514803e-05,0.00021604127,0.0005960407,0.00020966228,0.00014565965,5.6907535e-05,0.0016228263,0.00050520804,0.00609936,0.2150887,0.0037757542,0.0009971386,0.5321637,0.70146346,0.0043712803,0.0013258707,0.92150164,0.9332989,0.004796685,0.005684247,0.0022398876,0.0015732687,0.00059369375,0.0007564963,0.0014729124,0.003242055,0.00026884477,0.002345519,0.0034668895,0.000732996,0.00069385796,0.021365851,0.03362913,0.0009436939,0.0007407403,0.0020653238,0.001077363,0.00060044596,0.0018715229,0.0028057299,0.0012137874,0.0057802107,0.004068188
1088,4.352,310.352,0.006643683,0.9752685,0.972763,0.0061644535,0.0007430975,0.0029864132,0.0018959625,0.9502898,0.00018428976,0.00012727013,0.93576443,0.93559474,0.00022726037,0.0006450296,0.9781301,0.97755015,3.1865544e-05,0.00022393077,0.00062875793,0.00022321154,0.00015265883,6.33959e-05,0.0016956838,0.000509348,0.0062402477,0.25817183,0.0043236655,0.00088447944,0.5234141,0.7066548,0.004945669,0.0012929043,0.9092624,0.9337075,0.006805923,0.0063791624,0.0021931597,0.0014592328,0.0005978451,0.00080574804,0.0013253051,0.0027108893,0.00031046337,0.0024755453,0.0031935545,0.0007196321,0.0005741929,0.02018886,0.033808783,0.0009510992,0.00075534265,0.002092926,0.001071671,0.0005816342,0.0019662178,0.0028967161,0.0013296277,0.006312782,0.004331062
1089,4.356,310.356,0.006568934,0.97554433,0.972734,0.006365899,0.00071019266,0.0030467398,0.0019481167,0.94906455,0.0002128283,0.00014787611,0.9401101,0.93790716,0.00024203915,0.0006132261,0.97936743,0.97881556,2.9362232e-05,0.0002244506,0.00069160445,0.00024214994,0.0001611229,6.384101e-05,0.0017363367,0.000536642,0.0070469384,0.28426918,0.004273318,0.0008723359,0.5479964,0.7232473,0.0056239446,0.0014603434,0.90600014,0.93564034,0.009093893,0.006845129,0.0021982475,0.0013656243,0.0006070319,0.00084269495,0.0011928577,0.0022351386,0.00033301165,0.0026419193,0.0030103934,0.00064121134,0.00047069156,0.018635811,0.03233594,0.0009109279,0.00075970247,0.0021544052,0.0010472584,0.00053995266,0.0019573737,0.0028680286,0.0013597698,0.0070466883,0.0042688483
1090,4.36,310.36,0.006549576,0.9757027,0.9725466,0.006301289,0.00072546257,0.0031683338,0.0018071618,0.949527,0.00021575019,0.00016417386,0.9438832,0.9392405,0.0002564217,0.00063891127,0.98048097,0.9796172,2.9697401e-05,0.00020274246,0.000736366,0.00025632296,0.00016010187,6.236151e-05,0.0019005104,0.0006042148,0.007956626,0.30839247,0.003942563,0.0009747615,0.58206195,0.7386621,0.005611843,0.0018713536,0.91278386,0.9371418,0.012413697,0.0077576656,0.0022678915,0.0013356635,0.0006209642,0.0009125116,0.001115884,0.0017146457,0.0003327226,0.0028765202,0.0031640865,0.00058063434,0.00043911565,0.019238528,0.03247527,0.00085357216,0.00068904954,0.0021425243,0.001066127,0.00052030274,0.0019795727,0.0028912122,0.001345545,0.007517519,0.004637402
1091,4.364,310.364,0.006370385,0.9750919,0.9725301,0.006043946,0.0007156432,0.0030607923,0.0016925749,0.95012456,0.00022938529,0.00017985162,0.94433933,0.93920845,0.00028429073,0.0006993631,0.9808318,0.9798034,2.9127352e-05,0.00018627265,0.0008050995,0.00027777185,0.00015798034,5.598264e-05,0.0021514087,0.00065479206,0.008002097,0.33457395,0.0034551139,0.0010026877,0.5930232,0.73582184,0.005031115,0.0019093907,0.91707313,0.93776584,0.01542259,0.008154752,0.002332842,0.0013476702,0.0006667553,0.0010237449,0.0010952887,0.0013106389,0.00034773428,0.0029759365,0.0032563258,0.0005747555,0.00042793155,0.018475562,0.02993367,0.00076898,0.0006168381,0.00206815,0.0010640104,0.000504328,0.0019576885,0.002935253,0.0013597684,0.00766331,0.004764832
1092,4.368,310.368,0.0061523016,0.97432286,0.9726281,0.006056658,0.0006992302,0.00262512,0.0015976758,0.95093334,0.00024892262,0.00018040965,0.9441305,0.938186,0.0003056571,0.00063951075,0.98091286,0.9799903,2.945287e-05,0.00016407059,0.000841022,0.00028180022,0.00014232352,4.7602778e-05,0.002459874,0.0006315338,0.0063058166,0.32350266,0.0030399878,0.00091630936,0.5681862,0.7192175,0.004229119,0.0017787421,0.9166857,0.9379682,0.017720431,0.009301501,0.0025632738,0.0014743052,0.0007257398,0.0011254905,0.0011520387,0.0011689155,0.00038261857,0.0029297306,0.0031269349,0.0005477755,0.00038765644,0.017528262,0.026393263,0.000658085,0.0005533804,0.0018721563,0.0009975391,0.00049120863,0.0018673581,0.0029836176,0.0014569494,0.008297375,0.005119829
1093,4.372,310.372,0.0059542973,0.9741829,0.9727587,0.0057617514,0.0006737772,0.0024441725,0.0014540988,0.9506271,0.00027131106,0.0001947277,0.9440016,0.9382221,0.00029812267,0.0005518966,0.9804213,0.9800244,2.9373323e-05,0.00013816157,0.0008013819,0.00026294735,0.00012539071,4.2675863e-05,0.0025823112,0.0005296746,0.0049288375,0.30542934,0.0025758592,0.0007745067,0.5384592,0.7117165,0.0041819997,0.00173119,0.91297185,0.9370647,0.019616138,0.010809211,0.0028073792,0.001559688,0.0008178849,0.0011955634,0.0012035954,0.0012039796,0.00040277865,0.0030065218,0.0030569201,0.000499022,0.00037009732,0.016704578,0.023416618,0.0006066395,0.0005261726,0.0017402611,0.0009582361,0.0004550473,0.001727856,0.0031325452,0.0015947304,0.0087912455,0.0052320072
1094,4.376,310.376,0.006043153,0.9744732,0.9735878,0.0050779167,0.0006050337,0.0025747274,0.0013293898,0.95023125,0.0002850588,0.00021662768,0.94404685,0.9383608,0.00029721681,0.00048431096,0.97975475,0.9797697,2.7584314e-05,0.00012904784,0.0007355202,0.00023966607,0.00011096868,3.7975562e-05,0.0025215717,0.0004322075,0.0042779404,0.30298984,0.0022583534,0.0007125611,0.51666445,0.7119144,0.004002237,0.0018009963,0.9118415,0.9360047,0.020220172,0.011602588,0.0031157238,0.0017134967,0.00092952885,0.0013294244,0.0012902268,0.001251421,0.0004325414,0.0031695538,0.0030724166,0.00046676083,0.0003568005,0.01648114,0.02124577,0.0005663621,0.0005202018,0.0015866599,0.00087265857,0.0004022189,0.0014967396,0.003130592,0.0017087351,0.008282839,0.005348053
1095,4.38,310.38,0.0061653065,0.9743189,0.9733176,0.0050999587,0.00060715975,0.002817686,0.0012580467,0.9499027,0.0003431426,0.00023300275,0.9440912,0.93978727,0.0002840098,0.0004646788,0.97923934,0.9794922,2.737605e-05,0.0001297404,0.00071504636,0.00023009325,0.00010463154,3.5221907e-05,0.0024028015,0.00039002715,0.003942552,0.3038317,0.0020866115,0.00066354236,0.5053616,0.70251685,0.0034984779,0.0017542302,0.9122642,0.9386543,0.021202646,0.011835652,0.0032746957,0.0018773092,0.0010210872,0.0013981607,0.001368637,0.0012338439,0.00044536166,0.0031443364,0.0029038412,0.0004394113,0.00032083158,0.016264914,0.020712474,0.0005366553,0.000514102,0.0015395692,0.0008464261,0.0003586566,0.0013513699,0.0029202073,0.0017561201,0.00837936,0.0053540044
1096,4.384,310.384,0.0064562946,0.97438884,0.97347337,0.005640978,0.0006816997,0.002950397,0.0013075317,0.95188606,0.00042512425,0.00023614123,0.9453364,0.9414349,0.0002844165,0.0004629415,0.9787381,0.9790546,2.739475e-05,0.00014399283,0.00075291895,0.00023287615,0.00010513902,3.3986194e-05,0.002685375,0.0003964348,0.0035392966,0.28622112,0.002186678,0.00071224227,0.49704802,0.68539804,0.0031239663,0.001839622,0.9096593,0.94028383,0.023058604,0.012497535,0.0032595096,0.0019192246,0.0011048223,0.001421669,0.001361966,0.001234912,0.00043333377,0.0029584162,0.0027662064,0.00042453356,0.0003088491,0.016479656,0.020801144,0.00050032465,0.00050471275,0.0015292264,0.00079883274,0.0003301729,0.0011700183,0.0024546937,0.0016850333,0.007639842,0.0053986595
1097,4.388,310.388,0.0065296935,0.97479534,0.97431314,0.0057589523,0.00076364155,0.0029844316,0.0013184758,0.9529817,0.0005098077,0.00026562382,0.94598264,0.94199723,0.00028808412,0.0005051055,0.9780156,0.97838813,2.5541194e-05,0.0001579493,0.0008145941,0.00024266001,9.984183e-05,3.3205422e-05,0.0034595202,0.00043580605,0.0035044975,0.2575338,0.0023667961,0.0009256812,0.501966,0.67938244,0.002888684,0.0020687634,0.9095075,0.9395025,0.022780493,0.012464195,0.0033050852,0.0019271565,0.0010986426,0.0014133325,0.0013350067,0.00128617,0.00042210007,0.0027536585,0.0026548593,0.00041726444,0.00033599013,0.017036706,0.020682132,0.00047711426,0.00047301222,0.001491322,0.0007605337,0.00030332486,0.0009604504,0.0020140326,0.0015233126,0.007113372,0.0054250597
1098,4.392,310.392,0.006071008,0.9748078,0.9740847,0.0056615667,0.00074811635,0.0028350397,0.0012455408,0.95209455,0.00057347206,0.0003012415,0.9453537,0.94179356,0.0002990875,0.0005773894,0.9777054,0.9780684,2.5521886e-05,0.00016341609,0.00088308204,0.00025691235,9.4617135e-05,3.330856e-05,0.0043967385,0.00049839,0.0035711285,0.24187343,0.002257481,0.0010788697,0.5137631,0.6817419,0.0026172688,0.0021868777,0.91350824,0.9376151,0.020305155,0.011811696,0.0032511407,0.0018838806,0.0010181095,0.0014103141,0.0013391606,0.001374525,0.00040647408,0.0025631008,0.002475848,0.00038330132,0.00033261473,0.01641718,0.02002465,0.00046001156,0.00043938507,0.0014391429,0.000759999,0.0002894731,0.0008539078,0.0018051981,0.001473731,0.0068315924,0.005202838
1099,4.396,310.396,0.0061693345,0.97485775,0.9746309,0.00520467,0.0007102049,0.002787428,0.0012517334,0.9514762,0.0006516376,0.00031449314,0.9444161,0.94183683,0.00029758457,0.0006374618,0.9776919,0.9779088,2.488126e-05,0.0001635765,0.0009277875,0.00026024523,8.6404674e-05,3.3715933e-05,0.0052886186,0.0005228442,0.0037442925,0.23901816,0.001996728,0.0011010792,0.4980058,0.6774564,0.0025103134,0.0020085895,0.91332936,0.9378299,0.019749204,0.011317227,0.0033117991,0.0018378281,0.0010059476,0.0014572601,0.00140812,0.0015118201,0.00038081026,0.002332398,0.0021486212,0.0003413419,0.0003295389,0.015937898,0.019261172,0.0004457524,0.00041766357,0.0012713864,0.0007179822,0.0002774833,0.0007737587,0.0016654324,0.0015315353,0.0061200596,0.0051284954
1100,4.4,310.4,0.006422164,0.9747472,0.9736182,0.0051156487,0.0007433539,0.0028549673,0.0012800784,0.9495953,0.0008070932,0.0003196019,0.941769,0.9403867,0.00030370307,0.00068735407,0.97751766,0.97775465,2.3084176e-05,0.000154867,0.0009510874,0.00025700498,8.077854e-05,3.6199537e-05,0.0061114836,0.00052960165,0.003592819,0.22921884,0.0019834135,0.001129189,0.49871844,0.67467314,0.0026125256,0.0019150695,0.9119616,0.9404794,0.022374287,0.012075093,0.0034013952,0.0019047046,0.0010720984,0.001576188,0.001511248,0.001656746,0.0003661849,0.0021039555,0.0018208078,0.00033002874,0.00033474993,0.016183052,0.018988764,0.00042739912,0.00040028908,0.0011570883,0.0007407466,0.00028000507,0.0007301905,0.0016074209,0.0014947939,0.006458892,0.005095562
1101,4.404,310.404,0.006587,0.97444826,0.9731871,0.0048824996,0.0008378089,0.0031429047,0.001353524,0.94742703,0.0010222085,0.00038899173,0.9395396,0.9391161,0.0003192407,0.0007894698,0.9772823,0.9776741,2.3704335e-05,0.00015128005,0.0009292778,0.0002455787,7.8747566e-05,3.948176e-05,0.0067631523,0.0005746284,0.0038504533,0.2120148,0.0021051052,0.001210909,0.4856541,0.681348,0.0027128544,0.0018290352,0.9087288,0.9394407,0.024260126,0.012824087,0.0036054612,0.001942522,0.0010810014,0.001727753,0.0017126993,0.0017114979,0.00038340673,0.0019562813,0.0016564762,0.00033979057,0.0003385851,0.017201753,0.019252667,0.00040460163,0.00039210793,0.0010868789,0.0006947105,0.00027696395,0.000710965,0.0015453008,0.0013998009,0.006138191,0.0051359455
1102,4.408,310.408,0.006122593,0.9738317,0.9723555,0.0048004356,0.0008994901,0.0033133358,0.0013396639,0.9467723,0.0011196054,0.0004840493,0.93884337,0.93778574,0.0003444998,0.00096140476,0.9768007,0.9771145,2.6061754e-05,0.00015438678,0.0009054668,0.00024343423,7.855593e-05,4.366769e-05,0.0074372874,0.0006368312,0.0041821585,0.19096023,0.0022687875,0.0013508197,0.4799886,0.68537694,0.0027192987,0.0018549177,0.9087354,0.93473643,0.020475889,0.013115838,0.0040408247,0.002003383,0.0010118339,0.001716801,0.0018742656,0.0017777262,0.00039989967,0.0019142895,0.0016581749,0.0003327949,0.00032717138,0.016389813,0.017703997,0.00039830423,0.00041152647,0.0011453006,0.0007201806,0.0002650723,0.00074629596,0.0016692629,0.0014587992,0.006634246,0.0055490644
1103,4.412,310.412,0.0061844736,0.973558,0.9719668,0.0045326273,0.00087849604,0.0034502281,0.0013754069,0.9437692,0.0012177629,0.0005704302,0.9376886,0.9372128,0.00035356177,0.0011429694,0.97627676,0.97608143,2.9987741e-05,0.00017047276,0.00093297457,0.00025413337,8.000487e-05,4.9350634e-05,0.00844102,0.00064928964,0.0039422787,0.16819106,0.0025234818,0.0014093126,0.48093337,0.6921528,0.0026954878,0.0019013598,0.90848434,0.92959154,0.016504792,0.013316517,0.0043751374,0.0020005228,0.0008957671,0.001580086,0.0018015193,0.0017683053,0.00039588887,0.0019150203,0.0016511361,0.00033495808,0.00033524595,0.016639883,0.016731566,0.00039021124,0.00043328648,0.0012048561,0.0007410252,0.00026390902,0.0007552433,0.001737681,0.0015901468,0.0071672625,0.0057223677
1104,4.416,310.416,0.006549191,0.97333974,0.97140795,0.0043214657,0.0008789318,0.0036851715,0.0014119181,0.9413803,0.0012799705,0.00054417463,0.93550426,0.9357151,0.00035650964,0.0012964506,0.97636455,0.9754537,3.0776155e-05,0.00018361484,0.0009532856,0.0002524333,8.0497026e-05,5.7545974e-05,0.009862015,0.00064170465,0.0037916754,0.15693454,0.0028691276,0.0014227472,0.47580588,0.7038829,0.0029056903,0.0019338976,0.90773886,0.9280448,0.014607775,0.014000888,0.0046917833,0.0019007454,0.0007900662,0.0014222654,0.0016349483,0.0015553731,0.00040675938,0.001865031,0.0014923853,0.00031957266,0.00034089392,0.018217705,0.016141003,0.00036738004,0.00041094297,0.0010153349,0.00062190567,0.00024647266,0.00065700273,0.0014810974,0.0015042581,0.0065030465,0.0057324697
1105,4.42,310.42,0.006800768,0.9731731,0.9705875,0.004750003,0.0009997521,0.0040372433,0.0015160736,0.93714803,0.0014088503,0.0005546044,0.93065524,0.93358004,0.00036567263,0.0014343773,0.97653735,0.9756327,3.0948653e-05,0.00018350003,0.0009513371,0.00023782364,7.663139e-05,6.5704175e-05,0.010931185,0.00064325077,0.0040768445,0.14979164,0.0028901773,0.0015830458,0.49645534,0.7221507,0.003035084,0.0018141338,0.90975213,0.9280836,0.012923076,0.015564158,0.0049225595,0.0017759375,0.0007165853,0.0012980136,0.0014651692,0.0013784156,0.00043383488,0.001794658,0.0013592888,0.00029968235,0.00032082974,0.019112373,0.016075918,0.00034655278,0.0003756745,0.00089721626,0.0005813121,0.00022100868,0.00058191473,0.00137576,0.0012871516,0.006042637,0.0055121225
1106,4.424,310.424,0.0071842824,0.9734032,0.97114646,0.0052177664,0.0011548888,0.0045255525,0.0018292067,0.9364666,0.0013782915,0.0006241802,0.9265296,0.9321462,0.00039332034,0.0015339092,0.9764515,0.9760105,3.3962675e-05,0.00017953345,0.0009690736,0.00023912877,7.9045276e-05,7.437756e-05,0.012045219,0.0007058036,0.0045097284,0.14021306,0.0030095277,0.0019163743,0.5155921,0.7294583,0.0029544777,0.0019022415,0.91299856,0.92584974,0.011668502,0.017099682,0.005201592,0.0017333307,0.0006848319,0.0012201088,0.0013857998,0.0013592092,0.00046862548,0.0017659554,0.0013510861,0.00031053263,0.0003162475,0.019597515,0.0165185,0.00033382254,0.0003814479,0.00095662114,0.0005944437,0.00020693148,0.0005351102,0.0014777966,0.0012257898,0.005344493,0.005224228
1107,4.428,310.428,0.0073315674,0.9742809,0.971608,0.0053538214,0.0011446003,0.004606733,0.002031278,0.9360446,0.0013304796,0.00064738316,0.9244893,0.93165946,0.0003873812,0.0015557159,0.9764346,0.9764441,3.4007626e-05,0.00017664253,0.0010321676,0.0002502359,8.4522566e-05,7.71553e-05,0.012662755,0.00077594875,0.0051269047,0.13645345,0.0029891445,0.0022285075,0.5524288,0.7404442,0.002514021,0.0020790317,0.91981983,0.9261914,0.01068697,0.018628962,0.0054072384,0.0016790672,0.0006850978,0.0012534168,0.0013688202,0.0014057503,0.00053487485,0.0018878478,0.001451612,0.00035131615,0.00034005483,0.02282269,0.017969197,0.00033951423,0.00040858868,0.0010695613,0.0006436678,0.00020580656,0.0005158672,0.0016562459,0.0012327578,0.0050836336,0.005152789
1108,4.432,310.432,0.0071372455,0.973764,0.97025776,0.0051232283,0.00091958605,0.0042132926,0.001949998,0.9311731,0.001257483,0.00056987774,0.9202842,0.9296995,0.00035616008,0.0015648477,0.97663784,0.97733444,3.025015e-05,0.00016164164,0.0010749702,0.00026557923,8.9763525e-05,7.3340256e-05,0.012868205,0.00076467416,0.0056532244,0.14936882,0.0029099886,0.0023136816,0.5932424,0.7605812,0.0019787964,0.0020855484,0.92728204,0.92882967,0.009647588,0.020233965,0.0055198413,0.0016038725,0.0006846129,0.0013995502,0.0015793361,0.0014248318,0.00063501054,0.0022390608,0.0016700489,0.00037752526,0.00036707005,0.029394174,0.021508599,0.00038358278,0.00044931116,0.0011671559,0.0007897012,0.0002347877,0.0005843204,0.0020217886,0.0014536282,0.005933547,0.005661876
1109,4.436,310.436,0.007371396,0.97323126,0.9699091,0.005319704,0.0008536702,0.0044949646,0.00213884,0.930705,0.0011699873,0.00051194476,0.9165469,0.9293381,0.0003173375,0.0014665833,0.9768644,0.97779423,2.6705458e-05,0.000143257,0.0010569189,0.00027178487,8.672702e-05,6.86917e-05,0.012837446,0.000780969,0.0066313646,0.16589847,0.0025044219,0.0022161703,0.6269433,0.7756522,0.0016282225,0.0018016857,0.930748,0.93107235,0.007797038,0.019565767,0.005717424,0.0015100188,0.00065475865,0.0014561387,0.001753393,0.0013337606,0.0006730301,0.002523526,0.0016954053,0.00037645965,0.00037059904,0.03313906,0.02311772,0.00041390042,0.000478458,0.0011714397,0.00079291686,0.0002456738,0.0005892102,0.0020626287,0.0014495356,0.006068053,0.006195538
1110,4.44,310.44,0.008317163,0.97347826,0.9691514,0.0070066475,0.0012033839,0.005379616,0.0022914284,0.9332709,0.0012114282,0.00051181787,0.91250247,0.9278155,0.00029048274,0.0015061672,0.97650355,0.97746,2.1427102e-05,0.00013875794,0.000990782,0.0002636241,7.9900805e-05,6.984712e-05,0.012787076,0.0008294157,0.008253082,0.17465034,0.0025594034,0.0022834516,0.64778054,0.782468,0.0015198911,0.0016909175,0.93074363,0.93226963,0.006764277,0.018809803,0.005779844,0.0014606953,0.0006378474,0.0014087617,0.0019123153,0.0012802205,0.000692444,0.0025094037,0.0015890888,0.00037195234,0.00035294023,0.028293123,0.020873643,0.00042040285,0.00048981555,0.001172378,0.0008163856,0.00024031683,0.00056954136,0.002043739,0.0014010426,0.0062288977,0.0064784377
1111,4.444,310.444,0.008565167,0.9742521,0.9693871,0.007255283,0.001416512,0.0063379486,0.00246884,0.9328354,0.0012709451,0.0005253126,0.9096588,0.9275153,0.00027212763,0.0015616786,0.9767572,0.97719425,1.7159025e-05,0.00013752317,0.0009808466,0.00026381997,7.4517e-05,7.29818e-05,0.012224244,0.0008428836,0.009760864,0.17892332,0.0025875657,0.0022655418,0.6602907,0.7894226,0.00140436,0.0016571648,0.9332548,0.93756974,0.005509347,0.01855736,0.0059935343,0.0013505548,0.00064833375,0.0014178219,0.0019902654,0.0012036115,0.00076907163,0.0024563593,0.0013972131,0.00035034522,0.0003400654,0.02440635,0.017609676,0.00039112553,0.000506375,0.0012128667,0.0008533209,0.00023869071,0.00055867,0.002036798,0.0013220488,0.0061486284,0.006460854
